label,comment,kannada_script
0,ಒಂದು ದೇಶದ ಮುಂದುವರಿಯುವುದು ಅದರ ಆರ್ಥಿಕ ಸ್ಥಿತಿಯನ್ನು ಅವಲಂಬಿಸುವುದಿಲ್ಲ. ಅವರು ಮಾನವೀಯತೆಯಲ್ಲಿ ಎಷ್ಟು ಸಮರ್ಥರು ಎನ್ನುವುದನ್ನು ಅವಲಂಬಿಸಿದೆ. ಭಾರತದಲ್ಲಿ ಅನಕ್ಷರತೆ ಇದೆ ಆ ಅನಕ್ಷರಸ್ಥರನ್ನು ಅವರ ಅನಕ್ಷರತೆಯೇ,ಒಂದು ದೇಶದ ಮುಂದುವರಿಯುವುದು ಅದರ ಆರ್ಥಿಕ ಸ್ಥಿತಿಯನ್ನು ಅವಲಂಬಿಸುವುದಿಲ್ಲ. ಅವರು ಮಾನವೀಯತೆಯಲ್ಲಿ ಎಷ್ಟು ಸಮರ್ಥರು ಎನ್ನುವುದನ್ನು ಅವಲಂಬಿಸಿದೆ. ಭಾರತದಲ್ಲಿ ಅನಕ್ಷರತೆ ಇದೆ ಆ ಅನಕ್ಷರಸ್ಥರನ್ನು ಅವರ ಅನಕ್ಷರತೆಯೇ
0,ದರ್ಶನ್ ಸರ್ ನಾವು ನಿಮ್ಮ ಅಭಿಮಾನಿಗಳು ನಮ್ಮ ಕಲಾವಿದರು ಈ ರೀತಿ ಕಷ್ಟ ಪಡೋದು ನಮಗೆ ಮನಸ್ಸಿಗೆ ತುಂಬಾ ನೋವಾಗುತ್ತೆ ನೀವು ದಯವಿಟ್ಟು ಇಂಥ ಮಹಾನ್ ಕಲಾವಿದರನ್ನು ತಮ್ಮ ಜೊತೆ ಕರೆದುಕೊಂಡು ನಡೆಯಿರಿ ಅಭಿಮಾನಿ ಅಭಿಮಾನಿಗಳಿಗೆ ಕೊಡುವ ದೊಡ್ಡ ಉಡುಗೊರೆ ನಿಮ್ಮಿಂದ ನಾವು ನಾ ಬಯಸುತ್ತೇವೆ,ದರ್ಶನ್ ಸರ್ ನಾವು ನಿಮ್ಮ ಅಭಿಮಾನಿಗಳು ನಮ್ಮ ಕಲಾವಿದರು ಈ ರೀತಿ ಕಷ್ಟ ಪಡೋದು ನಮಗೆ ಮನಸ್ಸಿಗೆ ತುಂಬಾ ನೋವಾಗುತ್ತೆ ನೀವು ದಯವಿಟ್ಟು ಇಂಥ ಮಹಾನ್ ಕಲಾವಿದರನ್ನು ತಮ್ಮ ಜೊತೆ ಕರೆದುಕೊಂಡು ನಡೆಯಿರಿ ಅಭಿಮಾನಿ ಅಭಿಮಾನಿಗಳಿಗೆ ಕೊಡುವ ದೊಡ್ಡ ಉಡುಗೊರೆ ನಿಮ್ಮಿಂದ ನಾವು ನಾ ಬಯಸುತ್ತೇವೆ
0,ದರ್ಶನ್ ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳ ಕಡೆ ಇಂದ all the best,ದರ್ಶನ್ ಅಣ್ಣನ ಅಭಿಮಾನಿಗಳ ಕಡೆ ಇಂದ all the best
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,sang supar chinu love you too...uppi.,ಸ್ಯಾಂಗ್ ಸೂಪರ್ ಚೈನು ಲವ್ ಯು too ಉಪ್ಪಿ 
0,charitre srushti maadiruva shettrege...hands up,ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಮಾಡಿರುವ ಶೆಟ್ತರೆಗೆ ಹ್ಯಾಂಡ್ಸ್ ಅಪ್ 
0,amazing song,ಅಮೇಜಿಂಗ್ ಸಾಂಗ್ 
0,ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ ನಾಟಕ,ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ ನಾಟಕ
0,cinema super aagide,ಸಿನಿಮಾ ಸೂಪರ್ ಆಗಿದೆ 
0,jogimane now staying in bengaluru,ಜೋಗಿಮನೆ ನೌ ಸ್ಟೇಯಿನ್ಗ್ ಇನ್ ಬೆಂಗಳೂರು 
1,ಬಡ್ಡಿ ಮಗಂದು ಯಾವತ್ ಬಾರುತೋ 27ನೇ ತಾರೀಖು,ಬಡ್ಡಿ ಮಗಂದು ಯಾವತ್ ಬಾರುತೋ 27ನೇ ತಾರೀಖು
0,ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್,ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್
0,ನಿಂದು ಬ್ರೋ ನಿಜವಾದ ಟ್ಯಾಲೆಂಟ್ ಅಂದ್ರೆ,ನಿಂದು ಬ್ರೋ ನಿಜವಾದ ಟ್ಯಾಲೆಂಟ್ ಅಂದ್ರೆ
0,leak alla adu theater run mugdidakke namazon prime hakidare,ಲೇಕ್ ಅಲ್ಲ ಅದು theater ರನ್ ಮುಗ್ದಿದಕ್ಕೆ ನಮಝೋನ್ ಪ್ರೈಮ್ ಹಾಕಿದರೆ 
0,ನನಗೆ ಇಷ್ಟವಾದ ಕಥೆ ತೊಗರಿ ತಿಪ್ಪ,ನನಗೆ ಇಷ್ಟವಾದ ಕಥೆ ತೊಗರಿ ತಿಪ್ಪ
1,v nim gandu balegara movie yalla utterflop modlu side acting madudu ಬಿಡು anu modlu,v nim gandu balegara movie yalla utterflop modlu side acting madudu ಬಿಡು anu modlu
1,tiktok uninstall madodakku modlu ee changlu nan maklanna modlu desha dinda delete madbeku guru,ಟ್ರಿಕ್ಟಾಕ್ ಉಂಇನ್ಸ್ಟಾಲ್ ಮಾಡೋದಕ್ಕೂ ಮೊದ್ಲು ಈ ಚಂಗ್ಲು ನಂ ಮಕ್ಳನ್ನ ಮೊದ್ಲು ದೇಶ ದಿಂದ ಡಿಲೀಟ್ ಮಾಡಬೇಕು ಗುರು 
0,ಸರ್ ನಿಮ್ಮ ಪಾದಗಳಿಗೆ ನಮಸ್ಕಾರಗಳು,ಸರ್ ನಿಮ್ಮ ಪಾದಗಳಿಗೆ ನಮಸ್ಕಾರಗಳು
1,ivnu soole maga pakka. ivnu yash fan bandu hen kelsa madthavne nodro soole maga,ಇವ್ನು ಸೂಳೆ ಮಗ ಪಕ್ಕ ಇವ್ನು ಯಶ್ ಫ್ಯಾನ್ ಬಂದು ಹೆಂ ಕೆಲಸ ಮಾಡತಾವ್ನೆ ನೋಡ್ರೋ ಸೂಳೆ ಮಗ 
1,1.6k people are not liking this....innna en beko maaraya nimga ...,1 ೬ಕ್ people ಅರೆ ನಾಟ್ ಲಿಕ್ಕಿಂಗ್ this ಇಂನ್ನ ಏನ್ ಬೇಕೋ ಮಾರಾಯ ನಿಮ್ಗ 
0,yar yaru ashwattama badukidanendu nambutero elli ondu like madi,ಯಾರ್ ಯಾರು ಅಶ್ವತ್ತಾಮ ಬದುಕಿದನೆಂದು ನಂಬುತೇರೋ ಎಲ್ಲಿ ಒಂದು ಲೈಕ್ ಮಾಡಿ 
0,chinndikanna neenu neenu nam tharane madthadthiya. super,ಚಿನ್ನಡೀಕಣ್ಣ ನೀನು ನೀನು ನಮ tharane ಮಾಡತಾಡ್ತಿಯ ಸೂಪರ್ 
1,kelv bvc galu ..nam india dalli eddare anna...a bvc galu chna ap use madthare anna,ಕೆಲವ್ ಬವ್ಕ್ ಗಳು ನಮ ಇಂಡಿಯಾ ದಲ್ಲಿ ಎದ್ದರೆ ಅಣ್ಣ ಆ ಬವ್ಕ್ ಗಳು ಚ್ನ ಅಪ್ ಉಷೆ ಮಾಡತಾರೆ ಅಣ್ಣ 
0,dialog super agii oddidya anna.. super,ಡೈಲಾಗ್ ಸೂಪರ್ ಆಗೀ ಒದ್ದಿದ್ಯಾ ಅಣ್ಣ ಸೂಪರ್ 
1,howdu bro app uninstall madudrea avrig amount hogodu kamiagutea plzzzzz uninstall madi beavarce appp adu thuuuuu,ಹೌದು ಬ್ರೋ ಅಪ್ಪ ಉಂಇನ್ಸ್ಟಾಲ್ ಮಾಡುದ್ರೆಯ ಅವ್ರಿಗ್ amount ಹೋಗೋದು ಕಾಮಿಯಾಗುತೆಯೇ ಪ್ಲಝ್ಜ್ಝ್ ಉಂಇನ್ಸ್ಟಾಲ್ ಮಾಡಿ beavarce ಅಪ್ಪ್ಪ್ ಅದು ಥುಉಉಉಉ 
0,best movie... keep it up,ಬೆಸ್ಟ್ ಮೂವಿ ಕೀಪ್ ಇಟ್ ಅಪ್ 
0,bro ee game yavdu and nimma ella video super boss,ಬ್ರೋ ಈ ಗೇಮ್ ಯಾವ್ದು and ನಿಮ್ಮ ಎಲ್ಲ ವಿಡಿಯೋ ಸೂಪರ್ boss 
1,avalige chapalige odiri,ಅವಳಿಗೆ ಚಪ್ಲಿಗೆ ಓದಿರಿ 
0,ಹಾಡು ಸುಪರ್ ಸಂಗೀತ ಸಂಯೋಜನೆ ಸುಪರ್ ಸುಪರ್,ಹಾಡು ಸುಪರ್ ಸಂಗೀತ ಸಂಯೋಜನೆ ಸುಪರ್ ಸುಪರ್
0,ದೃಷ್ಟಿ ಇವನೊಬ್ಬನ ಮೇಲಿಡಿ nತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ,ದೃಷ್ಟಿ ಇವನೊಬ್ಬನ ಮೇಲಿಡಿ nತಪ್ಪದು ನಿಜ ಮನರಂಜನೆ
1,nkn idddu ಟ್ರೋಲ್ ಅಂದ್ರೇ... ಬ್ರೋ ನಾನು ಟಿಕ್ ಟಾಕ್ ಗೆ ಅಡಿಕ್ಟ್ ಆಗಿದ್ದೇ... ಬಟ್ ನಮ್ ದೇಶಕ್ಕಿಂತ ದೊಡ್ದಲ್ಲ ಈ ಟಿಕ್ ಟಾಕ್... ಅಷ್ಟೇ... ಇನ್ನೋಂದ್ ವಿಷ್ಯ ನಮ್ ದೇಶದ್ ರೊಪೊಸೋ ಡೌನ್ಲೋಡ್ ಮಾಡಿ ಓಪನ್ ಮಾಡಿ ನೊಡುದ್ರು... ಅವ್ನಮ್ಮನ್ ಆ ಕಿತ್ತೋದ್ ಮುಂಡೇ ಬಿಂದು ಗೌಡ... ಅದ್ರಲ್ಲೂ ಸಾಯ್ತಾವ್ಳೇ ಗುರು.... ಅವ್ಳ್ಳಿಗೇ ಏನಾದ್ರು ಮಾಡಿ ಫೋನ್ ಯುೂಸೇ ಮಾಡ್ಬಾರ್ದು ಆ ತರ ಟ್ರೋಲ್ ಮಾಡಿ ಬ್ರೋ.... ಅವ್ನಮ್ಮನ್ ಹಂದಿ ತಿಕದ್ ತರ ಇರೋ ಮೂತಿನ ನೊಡಕ್ಕಾಕ್ತಿಲ್ಲ....,nkn idddu ಟ್ರೋಲ್ ಅಂದ್ರೇ... ಬ್ರೋ ನಾನು ಟಿಕ್ ಟಾಕ್ ಗೆ ಅಡಿಕ್ಟ್ ಆಗಿದ್ದೇ... ಬಟ್ ನಮ್ ದೇಶಕ್ಕಿಂತ ದೊಡ್ದಲ್ಲ ಈ ಟಿಕ್ ಟಾಕ್... ಅಷ್ಟೇ... ಇನ್ನೋಂದ್ ವಿಷ್ಯ ನಮ್ ದೇಶದ್ ರೊಪೊಸೋ ಡೌನ್ಲೋಡ್ ಮಾಡಿ ಓಪನ್ ಮಾಡಿ ನೊಡುದ್ರು... ಅವ್ನಮ್ಮನ್ ಆ ಕಿತ್ತೋದ್ ಮುಂಡೇ ಬಿಂದು ಗೌಡ... ಅದ್ರಲ್ಲೂ ಸಾಯ್ತಾವ್ಳೇ ಗುರು.... ಅವ್ಳ್ಳಿಗೇ ಏನಾದ್ರು ಮಾಡಿ ಫೋನ್ ಯುೂಸೇ ಮಾಡ್ಬಾರ್ದು ಆ ತರ ಟ್ರೋಲ್ ಮಾಡಿ ಬ್ರೋ.... ಅವ್ನಮ್ಮನ್ ಹಂದಿ ತಿಕದ್ ತರ ಇರೋ ಮೂತಿನ ನೊಡಕ್ಕಾಕ್ತಿಲ್ಲ....
0,super guru pakka block buster,ಸೂಪರ್ ಗುರು ಪಕ್ಕ ಬ್ಲಾಕ್ buster 
0,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,namma kannada chitra ranga evrge olle avakasha galna kodli antha kelkotini,ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರ ರಂಗ ಏವ್ರ್ಗೆ ಒಳ್ಳೆ ಅವಕಾಶ ಗಳ್ನ ಕೊಡ್ಲಿ antha ಕೇಳ್ಕೊತಿನಿ 
1,enu kannada antha matadtaro ee goobegalu. thoo!... tumba chennagi maadideera. avru nim jote tumba chennagi maadidare. enu maadiddu,ಏನು ಕನ್ನಡ antha ಮಾತಾಡ್ತಾರೋ ಈ ಗೂಬೆಗಳು thoo ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮಾಡಿದೀರಾ ಅವ್ರು ನಿಮ್ ಜೊತೆ ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮಾಡಿದರೆ ಏನು ಮಾಡಿದ್ದು 
0,dilip kumar nanu kuda bro,ದಿಲೀಪ್ ಕುಮಾರ್ ನಾನು ಕೂಡ ಬ್ರೋ 
0,lots love from kannadigas,ಲಾಟ್ಸ್ ಲವ್ from ಕನ್ನಡಿಗಸ್ 
0,ಅಭಿನಯ ಚಕ್ರವರ್ತಿ ಕಿಚ್ಚ ಸುದೀಪ್ ಅವರ ಕಡೆಯಿಂದ.. all tha best movi,ಅಭಿನಯ ಚಕ್ರವರ್ತಿ ಕಿಚ್ಚ ಸುದೀಪ್ ಅವರ ಕಡೆಯಿಂದ.. all tha best movi
0,no doubt edu charitre srustiso avatharane,ನೋ ಡೌಟ್ ಎದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರನೇ 
0,super maga,ಸೂಪರ್ ಮಗ 
0,nan lwda dalli edane band nodkondu ogo gandu,ನಂ ಸ್ವwದ ದಲ್ಲಿ ಎಡನೆ ಬಂದ್ ನೋಡ್ಕೊಂಡು ಹೋಗೋ ಗಂಡು 
0,rip chiru sir,ರಿಪ್ ಚಿರು ಸರ್ 
0,ದಿಯಾ ಬರಿ ಚಲನಚಿತ್ರ ಮಾತ್ರವಲ್ಲ ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರ ರಂಗದ ಇತಿಹಾಸದಲ್ಲೆ ಎಂದು ಎಂದೆಂದೂ ಮರೆಯಾಲಾಗದ ಅಪರೂಪದ ಅದ್ಭುತವಾದ ಕನ್ನಡ ಚಲನಚಿತ್ರದ ಮಹಾನ್ ಕೃತಿ ಈ ಚಲನಚಿತ್ರವನ್ನ ನೀವುಗಳೆಲ್ಲರೂ ನೋಡಲೆ ಬೇಕು ದಿಯಾ ಚಲನಚಿತ್ರದ ನಿರ್ದೇಶಕನಿಗೆ ನನ್ನದೊಂದು ಪ್ರೀತಿಯ ನಮಸ್ಕಾರಗಳು ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರಕ್ಕೆ ನೀವೊಬ್ಬರು ಮತ್ತೊಬ್ಬ ಪುಟ್ಟಣ್ಣ ಕಣ್ಣಗಾಲ್nn ವಿಲೇಜ್ ರೋಡ್ ಫಿಲಂಸ್,ದಿಯಾ ಬರಿ ಚಲನಚಿತ್ರ ಮಾತ್ರವಲ್ಲ ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರ ರಂಗದ ಇತಿಹಾಸದಲ್ಲೆ ಎಂದು ಎಂದೆಂದೂ ಮರೆಯಾಲಾಗದ ಅಪರೂಪದ ಅದ್ಭುತವಾದ ಕನ್ನಡ ಚಲನಚಿತ್ರದ ಮಹಾನ್ ಕೃತಿ ಈ ಚಲನಚಿತ್ರವನ್ನ ನೀವುಗಳೆಲ್ಲರೂ ನೋಡಲೆ ಬೇಕು ದಿಯಾ ಚಲನಚಿತ್ರದ ನಿರ್ದೇಶಕನಿಗೆ ನನ್ನದೊಂದು ಪ್ರೀತಿಯ ನಮಸ್ಕಾರಗಳು ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರಕ್ಕೆ ನೀವೊಬ್ಬರು ಮತ್ತೊಬ್ಬ ಪುಟ್ಟಣ್ಣ ಕಣ್ಣಗಾಲ್nn ವಿಲೇಜ್ ರೋಡ್ ಫಿಲಂಸ್
0,kannada ne best adrallu kannada songs adre hen andkondodira,ಕನ್ನಡ ನೇ ಬೆಸ್ಟ್ ಅದ್ರಲ್ಲೂ ಕನ್ನಡ ಸಾಂಗ್ಸ್ ಆದ್ರೆ ಹೆಂ ಅಂದ್ಕೊಂಡೋದಿರ 
1,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ
0,🤣🤣🤣brooo i'm big fan,rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing ಬ್ರೂವ್ ಈ ಮ್ ಬಿಗ್ ಫ್ಯಾನ್ 
0,ಪ್ರಯತ್ನಕ್ಕೆ ದೊಡ್ಡ ಸಲಾಂ,ಪ್ರಯತ್ನಕ್ಕೆ ದೊಡ್ಡ ಸಲಾಂ
0,sathyavaglu movie maatra ulty,ಸತ್ಯವಾಗ್ಲೂ ಮೂವಿ ಮಾತ್ರ ಉಳ್ತ್ಯಾ 
0,ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು
0,ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಡಿ ಬಾಸ್ ಹುಡುಗರು,ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಡಿ ಬಾಸ್ ಹುಡುಗರು
0,ವಿಜಯ್ ಪ್ರಕಾಶ್ ಅವರ ದ್ವನಿ ನಾರಾಯಣನಿಗೆ ಹೇಳಿ ಮಾಡಿಸಿದಂತಿದೆ..,ವಿಜಯ್ ಪ್ರಕಾಶ್ ಅವರ ದ್ವನಿ ನಾರಾಯಣನಿಗೆ ಹೇಳಿ ಮಾಡಿಸಿದಂತಿದೆ..
1,guru deshgaande swantha picture tegeyo sule maga alla.. yaav picture remake idhu🤔,ಗುರು ದೇಶಗಾಂದೆ ಸ್ವಂತ ಪಿಕ್ಚರ್ ತೆಗೆಯೋ ಸೂಳೆ ಮಗ ಅಲ್ಲ ಯಾವ್ ಪಿಕ್ಚರ್ ರಿಮೇಕ್ ಇದು thinking_face 
1,la video ako su.....।,ಲ ವಿಡಿಯೋ ಯಾಕೋ ಸು 
0,banda the best,ಬಂಡ the ಬೆಸ್ಟ್ 
0,ravichandran vishnuwardha raajkumar shankar nag elruna onde sari nodidangaythu..,ರವಿಚಂದ್ರನ್ ವಿಷ್ಣುವರ್ಧ ರಾಜ್ಕುಮಾರ್ ಶಂಕರ್ ನಾಗ್ ಎಲ್ರುನ ಒಂದೇ ಸರಿ ನೋಡಿದಂಗಾಯ್ತು 
0,bro hagandr kgf asn 5 language alli bidugade agute avaga bere industri avaru hage andre yenagutte,ಬ್ರೋ ಹಾಗಂದ್ರ್ ಕ್ಗ್ಫ್ ಅಸ್ನ್ 5 ಲ್ಯಾಂಗ್ವೇಜ್ ಅಲ್ಲಿ ಬಿಡುಗಡೆ ಆಗುತೆ ಅವಾಗ ಬೇರೆ ಇಂದುಸ್ತ್ರಿ ಅವರು ಹಾಗೆ ಅಂದ್ರೆ ಏನಾಗುತ್ತೆ 
0,godiyaga ata aadtida,ಗೋದಿಯಾಗ ಆತ ಆಡ್ತಿದ್ದ 
1,rip rashmika mandhana,ರಿಪ್ ರಶ್ಮಿಕಾ ಮಂಧಾನ 
1,sumne irru guru yake kiriku,ಸುಮ್ನೆ ಇರರು ಗುರು ಯಾಕೆ ಕಿರಿಕು 
0,love you ya,ಲವ್ ಯು ಯಾ 
0,🥰🥰🥰🥰super song 🥰🥰🥰🥰,smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts ಸೂಪರ್ ಸಾಂಗ್ smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts smiling_face_with_hearts 
1,kelly ಲೆ ತುಕಾಲಿ ನಿನ್ನ ಸಂಸ್ಕೃತಿ ತೋರಿಸುತ್ತೆ ನಿನ್ನ ಎಷ್ಟು ಕಚಡ ಅಂತ,kelly ಲೆ ತುಕಾಲಿ ನಿನ್ನ ಸಂಸ್ಕೃತಿ ತೋರಿಸುತ್ತೆ ನಿನ್ನ ಎಷ್ಟು ಕಚಡ ಅಂತ
0,d boss fans full support. successful hagli movie,ದ್ boss ಫ್ಯಾನ್ಸ್ ಫುಲ್ ಸಪೋರ್ಟ್ ಸಕ್ಸೆಸ್ಫುಲ್ ಹಗ್ಲಿ ಮೂವಿ 
1,nimge istu sullu heloke hege manasu barutte,ನಿಮಗೆ ಇಷ್ಟು ಸುಳ್ಳು ಹೇಳೋಕೆ ಹೇಗೆ ಮನಸು ಬರುತ್ತೆ 
0,super bgm masth ....,ಸೂಪರ್ ಬಿಗ್ಮ್ ಮಸ್ತ್ 
1,modalu prana mukya amele cinema... plz don't lose hope diya chitratanda.... wait for time,ಮೊದಲು ಪ್ರಾಣ ಮುಖ್ಯ ಆಮೇಲೆ ಸಿನಿಮಾ ಪ್ಲಜ್ ಡಾನ್ ಟಿ ಲೊಸೆ hope ದಿಯಾ ಚಿತ್ರತಂಡ ವೇಟ್ ಫಾರ್ ಟೈಮ್ 
1,boli maklu ee tara videos nu dislike maadtare,ಬೋಲಿ ಮಕ್ಳು ಈ ತಾರಾ ವೀಡಿಯೋಸ್ ನು ದಿಸ್ಲಿಕ್ ಮಾಡ್ತಾರೆ 
0,songa super bro,ಸೊಂಗಾ ಸೂಪರ್ ಬ್ರೋ 
0,ತುಂಬಾ ಚೆನ್ನಾಗಿ ವಿಚಾರ ಸಂಕಿರಣ ಮೂಡಿಸಿದ್ದಾರೆ ಭಾರತ ಪ್ರಪಂಚದಲ್ಲಿ ಹಿಂದೆ ಉಳಿಯಲು ರಾಜಕೀಯ ವ್ಯವಸ್ಥೆ ಒಂದು ಪ್ರಬಲ ಕಾರಣ ಪಕ್ಷ ಪಾತ ಸ್ವಜನ ಸೌಮ್ಯತೆ ಸಹ ಕಾರಣ ಎಂಬುದು ತಿಳಿಸಿದ್ದಾರೆ nಕೌಶಲ್ಯ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಚ್ಚಿನ ಮಹತ್ವ ಕೊಡಬೇಕಾಗಿದೇ ಎಂಬುದು ಸಹ ಸತ್ಯ,ತುಂಬಾ ಚೆನ್ನಾಗಿ ವಿಚಾರ ಸಂಕಿರಣ ಮೂಡಿಸಿದ್ದಾರೆ ಭಾರತ ಪ್ರಪಂಚದಲ್ಲಿ ಹಿಂದೆ ಉಳಿಯಲು ರಾಜಕೀಯ ವ್ಯವಸ್ಥೆ ಒಂದು ಪ್ರಬಲ ಕಾರಣ ಪಕ್ಷ ಪಾತ ಸ್ವಜನ ಸೌಮ್ಯತೆ ಸಹ ಕಾರಣ ಎಂಬುದು ತಿಳಿಸಿದ್ದಾರೆ nಕೌಶಲ್ಯ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಚ್ಚಿನ ಮಹತ್ವ ಕೊಡಬೇಕಾಗಿದೇ ಎಂಬುದು ಸಹ ಸತ್ಯ
0,booking start ಮಾಡಿ,booking start ಮಾಡಿ
0,appu boss fans nlike madi,ಅಪ್ಪು boss ಫ್ಯಾನ್ಸ್ ನಲಿಕೆ ಮಾಡಿ 
0,ಕನ್ನಡದ ಕಿರೀಟ ಇದು,ಕನ್ನಡದ ಕಿರೀಟ ಇದು
0,ಗಜಿ ಆಶು,ಗಜಿ ಆಶು
0,ಫೈಟ್ ಸೀನ್ ಅಮೇಜಿಂಗ್ ಪ್ರಜ್ವಲ್ ಲುಕ್ಕು ಬ್ಯೂಟಿಫುಲ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಜಂಟಲ್ಮ್ಯಾನ್ ಫ್ರಮ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್,ಫೈಟ್ ಸೀನ್ ಅಮೇಜಿಂಗ್ ಪ್ರಜ್ವಲ್ ಲುಕ್ಕು ಬ್ಯೂಟಿಫುಲ್ ಆಲ್ ದಿ ಬೆಸ್ಟ್ ಜಂಟಲ್ಮ್ಯಾನ್ ಫ್ರಮ್ ಡಿ ಬಾಸ್ ಫ್ಯಾನ್
1,anna sumne video madedhya nodu,ಅಣ್ಣ ಸುಮ್ನೆ ವಿಡಿಯೋ ಮಾಡಿದ್ಯಾ ನೋಡು 
0,ಸೂಪರ್ ಹಿಟ್ಟ್ ಸಾಂಗ್,ಸೂಪರ್ ಹಿಟ್ಟ್ ಸಾಂಗ್
0,ತುಂಬಾ ಚನ್ನಾಗಿ ಮೂಡಿ ಬಂದಿದೆ ಮತ್ತು ನಿರೀಕ್ಷೆ ಹುಟ್ಟಿಸುವಂತಿದೆ. ಸಿನಿಮಾ ಬಿಡುಗಡೆಗೆ ಕಾಯುತ್ತೇವೆ. ಒಳ್ಳೆಯದಾಗಲಿ,ತುಂಬಾ ಚನ್ನಾಗಿ ಮೂಡಿ ಬಂದಿದೆ ಮತ್ತು ನಿರೀಕ್ಷೆ ಹುಟ್ಟಿಸುವಂತಿದೆ. ಸಿನಿಮಾ ಬಿಡುಗಡೆಗೆ ಕಾಯುತ್ತೇವೆ. ಒಳ್ಳೆಯದಾಗಲಿ
0,pacca edu charetre shrushisti so avatara,ಪಕ್ಕಾ ಎದು ಚರಿತ್ರೆ ಶೃಶಿಸ್ತಿ ಸೊ ಅವತಾರ 
0,super rakshit shetti ajanish,ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಜನೀಶ್ 
